registro_id,calle,altura,ciudad,barrio,latitud,longitud,distancia_corralon_km,direccion_osm,clave_direccion_fuente,frecuencia_direccion_fuente,estado_calidad,motivo_revision
DG-0651,Gabriela Mistral,2123,Rosario,Distrito Norte,-32.8878856,-60.7174880,4.295395,"Gabriela Mistral, Jose Ignacio Rucci, Distrito Norte, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",gabriela mistral|2123|rosario,1,APTO_ENTRENAMIENTO,
DG-0652,Rincón,1026,Rosario,General San Martín,-32.9794970,-60.6340591,16.653446,"Rincón, La Tablada, General San Martín, Distrito Sur, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",rincon|1026|rosario,1,APTO_ENTRENAMIENTO,
DG-0653,Paine,273,Granadero Baigorria,No especificado,-32.8565209,-60.7154963,1.027757,"Paine, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",paine|273|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0654,San Martín,1216,Granadero Baigorria,Centro,-32.8590188,-60.7033814,2.088235,"1216, Avenida José de San Martín, Centro, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",san martin|1216|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0655,Calle 11,2367,Granadero Baigorria,Los Robles,-32.8485283,-60.7120304,0.998186,"2367, Calle 11, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 11|2367|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0656,Calle 12,2477,Granadero Baigorria,Los Robles,-32.8467080,-60.7134744,0.911928,"2477, Calle 12, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 12|2477|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0657,Las Lengas,2419,Granadero Baigorria,No especificado,-32.8500774,-60.7161210,0.613545,"2419, Las Lengas, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",las lengas|2419|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0658,El Bagual,3220,Roldán,Punta Chacra Weekend 1,-32.9102949,-60.9327295,20.749582,"El Bagual, Punta Chacra Weekend 1, Roldán, Municipio de Roldán, Gran Rosario, Departamento San Lorenzo, Santa Fe, S2134, Argentina",el bagual|3220|roldan,1,APTO_ENTRENAMIENTO,
DG-0659,Ancón,3273,Rosario,Bella Vista,-32.9675984,-60.6883888,13.515843,"3273, Pasaje Ancon, La Banana, Bella Vista, Distrito Oeste, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2003, Argentina",ancon|3273|rosario,1,APTO_ENTRENAMIENTO,
DG-0660,Ancón,3514,Rosario,Bella Vista,-32.9685081,-60.6886913,13.607534,"Pasaje Ancon, La Banana, Bella Vista, Distrito Oeste, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",ancon|3514|rosario,1,APTO_ENTRENAMIENTO,
DG-0661,Los Olivos,3251,Granadero Baigorria,Santa Rita,-32.8388398,-60.7038306,2.120660,"3251, Los Olivos, Santa Rita, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",los olivos|3251|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0662,Corrientes,1077,Granadero Baigorria,Los Naranjos,-32.8606065,-60.7004844,2.411020,"1077, Corrientes, Los Naranjos, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",corrientes|1077|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0663,Paine,973,Granadero Baigorria,No especificado,-32.8565209,-60.7154963,1.027757,"Paine, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",paine|973|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0664,Irigoyen,1941,Granadero Baigorria,Bon Vivant,-32.8456319,-60.7021667,1.961518,"Hipólito Irigoyen, Bon Vivant, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",irigoyen|1941|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0665,Lima,1782,Granadero Baigorria,Nuestra Señora de La Paz,-32.8628299,-60.7283980,1.576308,"Lima, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",lima|1782|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0666,Pasco,977,Granadero Baigorria,San Miguel,-32.8614061,-60.7169741,1.426155,"Pasco, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",pasco|977|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0667,Belgrano,623,Granadero Baigorria,Centro,-32.8645038,-60.7048614,2.354769,"Belgrano, Centro, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",belgrano|623|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0668,Paso,2392,Funes,Zona 2,-32.9244455,-60.8083323,11.552168,"2392, Juan José Paso, Funes R., Zona 2, Funes, Municipio de Funes, Gran Rosario, Departamento Rosario, Santa Fe, S2132, Argentina",paso|2392|funes,1,APTO_ENTRENAMIENTO,
DG-0669,Dante Alighieri,17,Granadero Baigorria,Bon Vivant,-32.8416647,-60.7052288,1.846282,"Dante Alighieri, Bon Vivant, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",dante alighieri|17|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0670,Las Heras,962,Granadero Baigorria,San Miguel,-32.8628868,-60.7182940,1.543164,"962, Las Heras, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",las heras|962|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0671,Catamarca,894,Granadero Baigorria,Los Naranjos,-32.8626628,-60.6988827,2.659308,"894, Catamarca, Los Naranjos, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",catamarca|894|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0672,Marconi,1561,Granadero Baigorria,No especificado,-32.8584403,-60.7248112,1.014287,"1561, Marconi, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",marconi|1561|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0673,Silvestre Begnis,363,Granadero Baigorria,Los Robles,-32.8507852,-60.7125693,0.952729,"363, Avenida Silvestre Begnis, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",silvestre begnis|363|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0674,Bogado,3453,Funes,Zona 8,-32.9123062,-60.8600892,14.611090,"Coronel Félix Bogado, Santa Isabel 4, Zona 8, Funes, Municipio de Funes, Gran Rosario, Departamento Rosario, Santa Fe, S2132, Argentina",bogado|3453|funes,2,APTO_ENTRENAMIENTO,
DG-0675,Aconcagua,23,Roldán,Cotos de la Alameda,-32.9113432,-60.8733392,15.661805,"23, Aconcagua, Cotos de la Alameda, Roldán, Municipio de Roldán, Gran Rosario, Departamento San Lorenzo, Santa Fe, S2134, Argentina",aconcagua|23|roldan,1,APTO_ENTRENAMIENTO,
DG-0676,Chubut,1122,Granadero Baigorria,Bon Vivant,-32.8445362,-60.7058237,1.666246,"Chubut, Bon Vivant, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",chubut|1122|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0677,Concordia,24,Rosario,Azcuénaga,-32.9412756,-60.6989222,10.442687,"Concordia, Azcuénaga, Distrito Noroeste, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",concordia|24|rosario,1,APTO_ENTRENAMIENTO,
DG-0678,Washington,68,Rosario,Alberdi,-32.9047802,-60.7069368,6.319608,"Washington, Unión y Parque Casas, Alberdi, Distrito Norte, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",washington|68|rosario,1,APTO_ENTRENAMIENTO,
DG-0679,Inca,566,Funes,Zona 2,-32.9290618,-60.8035572,11.633268,"América Inca, 1047, Avenida Arturo Illia, Don Juan, Zona 2, Funes, Municipio de Funes, Gran Rosario, Departamento Rosario, Santa Fe, S2132, Argentina",inca|566|funes,1,APTO_ENTRENAMIENTO,
DG-0680,Pasco,628,Granadero Baigorria,San Miguel,-32.8605281,-60.7137179,1.483295,"628, Pasco, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",pasco|628|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0681,Calfucurá,947,Granadero Baigorria,No especificado,-32.8533631,-60.7208713,0.460611,"947, Calfucurá, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calfucura|947|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0682,Suipacha,1450,Granadero Baigorria,San Miguel,-32.8595567,-60.7216679,1.121969,"1450, Suipacha, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",suipacha|1450|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0683,Catamarca,853,Granadero Baigorria,Los Naranjos,-32.8630904,-60.6988571,2.687742,"853, Catamarca, Los Naranjos, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",catamarca|853|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0684,Lima,1797,Granadero Baigorria,Nuestra Señora de La Paz,-32.8628299,-60.7283980,1.576308,"Lima, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",lima|1797|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0685,Santiago,1397,Granadero Baigorria,Nuestra Señora de La Paz,-32.8634672,-60.7276944,1.622841,"Pasaje Santiago, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",santiago|1397|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0686,México,1133,Granadero Baigorria,No especificado,-32.8423930,-60.7074007,1.629359,"Pasaje Mexico, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",mexico|1133|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0687,Chubut,1122,Granadero Baigorria,Bon Vivant,-32.8445362,-60.7058237,1.666246,"Chubut, Bon Vivant, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",chubut|1122|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0688,Calle 12,2515,Granadero Baigorria,Los Robles,-32.8474934,-60.7133470,0.897522,"Calle 12, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 12|2515|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0689,1 de Enero,512,Granadero Baigorria,Los Robles,-32.8393177,-60.7150634,1.335960,"1 de Enero, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",1 de enero|512|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0690,La Cautiva,1701,Granadero Baigorria,Bon Vivant,-32.8556278,-60.7122932,1.183504,"1701, La Cautiva, Bon Vivant, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",la cautiva|1701|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0691,Lima,1797,Granadero Baigorria,Nuestra Señora de La Paz,-32.8628299,-60.7283980,1.576308,"Lima, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",lima|1797|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0692,Eva Perón,1673,Granadero Baigorria,San Miguel,-32.8586540,-60.7204112,1.039132,"Eva Perón, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",eva peron|1673|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0693,Eva Perón,1769,Granadero Baigorria,San Miguel,-32.8586540,-60.7204112,1.039132,"Eva Perón, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",eva peron|1769|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0694,Aconcagua,73,Capitán Bermúdez,Rosa Valetto,-32.8288233,-60.7227921,2.299251,"73, Aconcagua, Rosa Valetto, Capitán Bermudez, Municipio de Capitán Bermudez, Gran Rosario, Departamento San Lorenzo, Santa Fe, S2154, Argentina",aconcagua|73|capitan bermudez,1,APTO_ENTRENAMIENTO,
DG-0695,Provincias Unidas,3471,Rosario,Triángulo,-32.9690658,-60.7112900,13.337311,"3471, Avenida Provincias Unidas, Triángulo, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, 2010, Argentina",provincias unidas|3471|rosario,1,APTO_ENTRENAMIENTO,
DG-0696,Callao,2156,Granadero Baigorria,No especificado,-32.8531928,-60.7222226,0.412518,"2156, Callao, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",callao|2156|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0697,Suipacha,1104,Granadero Baigorria,San Miguel,-32.8633957,-60.7204341,1.558906,"1104, Suipacha, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",suipacha|1104|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0698,Brown,1173,Granadero Baigorria,San Miguel,-32.8603935,-60.7226214,1.211240,"1173, Almirante Brown, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",brown|1173|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0699,Calle 1,362,Granadero Baigorria,Los Robles,-32.8500470,-60.7128305,0.919573,"362, Intendente Sorigotti, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 1|362|granadero baigorria,12,APTO_ENTRENAMIENTO,
DG-0700,Calle 2,338,Granadero Baigorria,Los Robles,-32.8475189,-60.7105448,1.152362,"Intendente Monti, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 2|338|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0701,Lima,1539,Granadero Baigorria,Nuestra Señora de La Paz,-32.8628299,-60.7283980,1.576308,"Lima, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",lima|1539|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0702,Lima,1756,Granadero Baigorria,Nuestra Señora de La Paz,-32.8628299,-60.7283980,1.576308,"Lima, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",lima|1756|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0703,Caracas,1611,Granadero Baigorria,Nuestra Señora de La Paz,-32.8626566,-60.7292412,1.587051,"Caracas, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",caracas|1611|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0704,Callao,1052,Granadero Baigorria,San Miguel,-32.8644043,-60.7217203,1.659507,"1052, Callao, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",callao|1052|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0705,Mitre,1094,Granadero Baigorria,San Miguel,-32.8611585,-60.7210201,1.305244,"1094, Mitre, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",mitre|1094|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0706,Suipacha,1724,Granadero Baigorria,No especificado,-32.8573847,-60.7225605,0.876716,"1724, Suipacha, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",suipacha|1724|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0707,Santa Fe,1919,Granadero Baigorria,San Miguel,-32.8618045,-60.7110441,1.745750,"Avenida Santa Fe, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",santa fe|1919|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0708,Calle 1,362,Granadero Baigorria,Los Robles,-32.8500470,-60.7128305,0.919573,"362, Intendente Sorigotti, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 1|362|granadero baigorria,12,APTO_ENTRENAMIENTO,
DG-0709,Santa Fe,1985,Granadero Baigorria,San Miguel,-32.8618045,-60.7110441,1.745750,"Avenida Santa Fe, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",santa fe|1985|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0710,3 de Febrero,639,Granadero Baigorria,Los Robles,-32.8373636,-60.7152701,1.515607,"3 de Febrero, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",3 de febrero|639|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0711,Calle 1,3124,Granadero Baigorria,Mio,-32.8654683,-60.6993665,2.807775,"Calle 1, Mio, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 1|3124|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0712,Díaz Vélez,1180,Granadero Baigorria,San Miguel,-32.8590947,-60.7224465,1.066991,"1180, Díaz Vélez bis, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",diaz velez|1180|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0713,Lima,1956,Granadero Baigorria,Nuestra Señora de La Paz,-32.8628299,-60.7283980,1.576308,"Lima, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",lima|1956|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0714,Amado Nervo,1832,Granadero Baigorria,No especificado,-32.8558517,-60.7253072,0.748468,"Amado Nervo, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",amado nervo|1832|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0715,Amado Nervo,1309,Granadero Baigorria,No especificado,-32.8558424,-60.7243476,0.722725,"1309, Amado Nervo, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",amado nervo|1309|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0716,Suipacha,1304,Granadero Baigorria,San Miguel,-32.8611583,-60.7212150,1.303220,"1304, Suipacha, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",suipacha|1304|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0717,Díaz Vélez,1124,Granadero Baigorria,San Miguel,-32.8590172,-60.7219455,1.060261,"Díaz Vélez bis, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",diaz velez|1124|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0718,Callao,853,Granadero Baigorria,Los Robles,-32.8434561,-60.7135625,1.083010,"Callao, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",callao|853|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0719,Mendoza,1961,Rosario,Rosario Centro,-32.9494800,-60.6513005,12.960313,"1961, Mendoza, Rosario Centro, Distrito Centro, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, 2000, Argentina",mendoza|1961|rosario,1,APTO_ENTRENAMIENTO,
DG-0720,Patagonia,188,Pueblo Esther,Solares San Marcos,-33.0791643,-60.5764793,28.950512,"Patagonia, Solares San Marcos, Pueblo Esther, Municipio de Pueblo Esther, Gran Rosario, Departamento Rosario, Santa Fe, 2126, Argentina",patagonia|188|pueblo esther,1,APTO_ENTRENAMIENTO,
DG-0721,Dorrego,3226,Granadero Baigorria,Los Robles,-32.8428550,-60.7142063,1.081064,"Coronel Dorrego, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",dorrego|3226|granadero baigorria,1,APTO_ENTRENAMIENTO,
